Date,rv_5d,rv_10d,rv_20d,ret_1d_sum,ret_5d_sum,ret_10d_sum
2020-03-05,0.3422732439516569,0.5422275078467463,0.5492471395041976,0.0260399066106942,0.04242829980247158,-0.09716498410753814
2020-03-06,0.3150436098529397,0.4967698502717527,0.5118563973944508,0.014724820813522254,0.0655990637825133,-0.02806768942749284
2020-03-07,0.30750487144385985,0.32759454822234974,0.5129504727816487,-0.027158529014871077,-0.0026682101509416245,0.024099054563167507
2020-03-08,0.8106014339181324,0.6412568780930049,0.6322195358021357,-0.1163722589659642,-0.10339698697533437,-0.11029639691844484
2020-03-09,0.8128970629212233,0.6435984288208493,0.6028296083180525,0.001150008451307455,-0.10161605210531138,-0.102974258302423
2020-03-10,0.771766254715158,0.6489287187463194,0.5824713029924192,0.009824772390840052,-0.11783118632516552,-0.07540288652269395
2020-03-11,0.720011525243099,0.6496055806096751,0.5824567718440508,-0.013745693947790646,-0.14630170108647844,-0.08070263730396512
2020-03-12,2.105885632878528,1.6712577938822508,1.2759160938669163,-0.3414559615322613,-0.46059913360386867,-0.46326734375481027
2020-03-13,2.5227916897474034,1.8812509431315676,1.3939823148008041,0.13480350997520885,-0.20942336466269562,-0.31282035163802996
2020-03-14,2.5027875179674135,1.8829466970634718,1.3928934670745414,-0.07265228829509983,-0.2832256614091029,-0.38484171351441426
2020-03-15,2.5546820458424917,1.8987801001610072,1.4128031155344543,0.04255109252092691,-0.2504993412790161,-0.36833052760418156
2020-03-16,2.54161612481316,1.8873055892596229,1.4224260449998345,-0.07952450643587199,-0.3162781537670974,-0.4625798548535758
2020-03-17,1.267250417364098,1.9208994146675562,1.4195051331629,0.029665387450224602,0.054843195215388545,-0.4057559383884801
2020-03-18,0.8046203166961159,1.8826036243719546,1.4139824516198551,-0.006260860056423286,-0.08622117481624358,-0.29564453947893915
2020-03-19,1.2458605017277604,2.0920860173377425,1.5479579283872602,0.16164203371905,0.14807314719790626,-0.13515251421119662
2020-03-20,1.3007693958197752,2.0903112394446137,1.5498720909850412,-0.034689600413576854,0.0708324542634025,-0.17966688701561354
2020-03-21,1.0867833496428247,2.0932389386019783,1.5510786503333194,0.005271675577667562,0.15562863627694204,-0.16064951749015532
2020-03-22,1.2102608763647047,1.2394395871640627,1.544410770971477,-0.052401316233281744,0.07356193259343571,0.12840512780882427
2020-03-23,1.229958689464876,1.1012103739967085,1.569078067923076,0.06330827071754226,0.14313106336740122,0.05690988855115767
2020-03-24,0.6822597552027251,1.0254925622009567,1.5778420004251896,0.03624327398599381,0.01773230363434504,0.1658054508322513
2020-03-25,0.6218151146993913,1.020153817786164,1.5723150985550618,-0.0050439223899943686,0.047377981657927525,0.11821043592133003
2020-03-26,0.6963964358788727,0.9166253893823374,1.5900024508338981,0.06018497180137566,0.10229127788163561,0.2579199141585777
2020-03-27,0.4804845564759374,0.9284593368746724,1.5888501848107772,-0.005963278739847014,0.14872931537507036,0.22229124796850605
2020-03-28,0.4522838034105729,0.9332199612434082,1.5404133196158527,-0.011926189470954517,0.07349485518657357,0.21662591855397484
2020-03-29,0.6219987539263758,0.6564844907723929,1.5537249230250865,-0.06312408151496235,-0.025872500314382582,-0.008140196680037529
2020-03-30,0.7510551607203501,0.6895626749441229,1.5708160343229096,0.06108691819858548,0.040258340274197266,0.08763632193212481
2020-03-31,0.634188884625151,0.6893344377009838,1.5712483359795397,0.01023683398616751,-0.009689797541010882,0.09260148034062476
2020-04-01,0.6376798874887315,0.60777033807413,0.9763540867141687,0.01070619477272406,0.006979675971560193,0.15570899134663055
2020-04-02,0.6379700717087038,0.5554430184639613,0.8732970840040383,0.021652536085571855,0.04055840152808657,0.11405325671466016
2020-04-03,0.33612311322065525,0.5409979514643843,0.8227751721148727,0.0006892696692214987,0.10437175271227041,0.07849925239788785
2020-04-04,0.10829411475667666,0.5373102104992026,0.81544950853211,0.014752209791528819,0.05803704430521375,0.09829538457941103
2020-04-05,0.18798925465176086,0.47319300263012504,0.7523303626274215,-0.012310177082930168,0.035490033236116075,0.02580023569510521
2020-04-06,0.5290347805624879,0.6078478780484583,0.7892273836040861,0.0842040924491714,0.10898793091256342,0.11596760688412364
2020-04-07,0.5815238943381448,0.6123280403615045,0.7936359010363764,-0.01618947268341302,0.07114592214357855,0.11170432367166512
2020-04-08,0.5870728062906442,0.4784096996743834,0.600747678641109,0.03876307391770564,0.10921972639206269,0.21359147910433313
2020-04-09,0.6231899010761125,0.4491586516115163,0.5835097146766203,-0.010481344176018719,0.08398617242451516,0.14202321672972892
2020-04-10,0.7704067178606236,0.560795335431053,0.6285020718292251,-0.05600168694877091,0.040294662558674414,0.07578469579479052
2020-04-11,0.4847956921711838,0.5611064922049012,0.5891202373760115,0.0019898356424914434,-0.041919594248005544,0.06706833666455789
2020-04-12,0.4957273970756863,0.556659129484844,0.557829464879191,0.012568546042180335,-0.013161575522412188,0.057984346621166374
2020-04-13,0.371285446038742,0.5645859242494018,0.55363249648786,-0.014227773475983922,-0.06615242291610175,0.04306730347596095
2020-04-14,0.3718770694915234,0.5649180378812676,0.5548534260302456,-0.009151891693266677,-0.06482297043334971,0.01916320199116546
2020-04-15,0.20221808992236134,0.575073427195784,0.5268053827808354,-0.024076866451890333,-0.03289814993646914,0.007396512622205295
2020-04-16,0.44932825537981835,0.4777807200814161,0.5574684758056795,0.055370836993984596,0.02048285141502401,-0.021436742832981512
2020-04-17,0.44454243801831395,0.4719647112599289,0.5545593703277251,-0.00048083439845131065,0.007433470974392366,-0.005728104548019802
2020-04-18,0.4430876772644124,0.4457833579644715,0.4982504256259044,0.024225540882243497,0.045886785332619785,-0.020265637583481946
2020-04-19,0.4632462228749817,0.45037945373957294,0.4694194693962166,-0.017514503517597278,0.03752417350828918,-0.027298796925060508
2020-04-20,0.5241392945824316,0.40662084287300626,0.49464535605287435,-0.039823262072867516,0.021777777887312,-0.011120372049157112
2020-04-21,0.34080983220488953,0.4068850154906967,0.4938973596981153,0.0031643609161214536,-0.03042869819055114,-0.009945846775527102
2020-04-22,0.3927489170357284,0.4199801087203806,0.49511051629262326,0.02404136313356684,-0.005906500658532991,0.0015269703158594036
2020-04-23,0.40177148104688537,0.4300588953436091,0.5018506363315253,0.026911125746680392,-0.0032209157940960957,0.04266586953852372
2020-04-24,0.38254198143909623,0.42519028679898313,0.5012131334955724,0.011978342577059854,0.026271930300561037,0.06379610380885024
2020-04-25,0.1514833429341076,0.3939134732363267,0.497624024423639,0.005814248437138916,0.07190944081056747,0.09368721869787949
2020-04-26,0.12950272571865354,0.3111680939849173,0.4070231674119878,0.010595883107515977,0.079340963001962,0.04891226481141088
2020-04-27,0.11685432004805872,0.310225646662692,0.402560494258538,0.008619731193038289,0.06391933106143344,0.05801283040290048
2020-04-28,0.343109638667772,0.4079776867663549,0.43728912046111673,0.06303798388606727,0.10004618920082031,0.09682527340672424
2020-04-29,0.48274030058833645,0.4876845237981633,0.5002977046652147,0.0764296757765014,0.16449752240026186,0.1907694527008229
2020-04-30,0.7168921393935676,0.5213201352091492,0.4915442890119994,-0.05040102792723466,0.10828224603588826,0.18019168684645578
2020-05-01,0.7119771573452883,0.517089050707018,0.4957111421993148,0.028541292630384248,0.12622765555875654,0.20556861856071856
2020-05-02,0.7026646221312703,0.5167831718194289,0.4966987004097522,0.019146824071812035,0.1367547484375303,0.20067407949896376
2020-05-03,0.6816574143496948,0.5440249642873983,0.4986292299054745,-0.01718956603098212,0.05652719852048091,0.15657338772130125
2020-05-04,0.44510051529695777,0.5496877515562006,0.49546722838307333,-0.000957110571306464,-0.020859587827326945,0.14363793457293494
2020-05-05,0.2641649689626361,0.5564009505532481,0.4830464151212281,-0.00512246761776811,0.024418972482139603,0.1327012185180279
2020-05-06,0.18911475608226078,0.5578883246823667,0.4558914043945389,0.004517113768222861,0.00039479361997821726,0.1266224491787348
2020-05-07,0.2688507077654623,0.5660363268576258,0.46243781952196256,0.033701596498966604,0.014949566047132788,0.15170431448466312
2020-05-08,0.22224748547371856,0.5084831666861475,0.46102604131783304,-0.000250134108760488,0.03188899796935442,0.08841619648983536
2020-05-09,0.2668856530001959,0.37162280153707516,0.4605095743248618,-0.01680010910878399,0.01604599943187689,-0.004813588395450024
2020-05-10,0.6382972486600692,0.5088748540739798,0.5442376742958511,-0.0866135075100613,-0.0654450404604163,-0.04102606797827667
2020-05-11,0.6229918518971379,0.48212686908822755,0.5520264428396819,-0.019847182753312646,-0.08980933698195182,-0.08941454336197358
2020-05-12,0.569199210111116,0.48326769638735756,0.5504917017863178,0.019915342967171745,-0.10359559051374667,-0.08864602446661386
2020-05-13,0.6478715982208679,0.5127347776588519,0.5516657727833296,0.02920365634297029,-0.0741418000620159,-0.04225280209266145
2020-05-14,0.6842075034591482,0.5260792743693008,0.553636165960848,0.020399697070959975,-0.03694199388227193,-0.020895994450395014
2020-05-15,0.367335232155356,0.5392638673159219,0.5652987583821355,-0.026865821419582298,0.02280569220820708,-0.0426393482522092
2020-05-16,0.31379807579695146,0.5396955485082726,0.5648820122473583,0.0055181828100895865,0.048171057771609314,-0.04163827921034247
2020-05-17,0.3057232733160827,0.5118087595195793,0.5656044342415735,0.013473967505828334,0.0417296823102659,-0.06186590820348076
2020-05-18,0.2687146719215672,0.5217920597240985,0.5261336638154778,0.015480452140936731,0.02800647810823234,-0.04613532195378353
2020-05-19,0.24446366087990198,0.5178006881582556,0.45124161925890793,-0.003887777964750042,0.0037190030725223256,-0.03322299080974958
2020-05-20,0.17620475896780208,0.28826510631368657,0.4184199042997313,-0.014237994329116937,0.016346830162987686,0.03915252237119479
2020-05-21,0.29819896803521323,0.32708971736158027,0.42163979174693716,-0.035283382881087684,-0.024454735528189584,0.023716322243419748
2020-05-22,0.3232965505983,0.32823664486325843,0.4227477794998428,0.020747619851579604,-0.017181083182438318,0.024548599127827607
2020-05-23,0.28730907762138097,0.2967294350276229,0.41972218624327123,-0.004406172307557568,-0.03706770763093262,-0.00906122952270025
2020-05-24,0.30604663331830534,0.2941389657948232,0.4270463416949041,-0.02547544759257512,-0.05865537725875769,-0.05493637418623534
2020-05-25,0.3354244951949402,0.27943653321505324,0.4299403533588128,0.010740720336299107,-0.03367666259334165,-0.017329832430353936
2020-05-26,0.264536511189359,0.2824796264242317,0.4307496310630936,-0.014383838505864846,-0.012777118218118807,-0.03723185374630837
2020-05-27,0.2869376863947067,0.3060113869160884,0.42266655429008626,0.02560230959334009,-0.007922428476358323,-0.025103511658796616
2020-05-28,0.3173516919665475,0.3147423287331833,0.43139424800101317,0.02076037694914748,0.017244120780346726,-0.01982358685058587
2020-05-29,0.2573719243494523,0.3173699637116745,0.429475157483622,-0.01058636062542103,0.032133207747500815,-0.026522169511256858
2020-05-30,0.3215630210920484,0.359082095321222,0.32582963867882336,0.03618265346745171,0.05757514087865342,0.023898478285311792
2020-05-31,0.3392255970797672,0.3217998245933859,0.32473217100289,-0.018582292402020324,0.05337668698249795,0.04059956876437916
2020-06-01,0.4087556087572803,0.3769809675364379,0.3550727825904055,0.04741589755166845,0.07519027494082631,0.067267846464468
2020-06-02,0.5445783032728425,0.4458022554791158,0.3798248740657261,-0.043511543225809,0.010918354765869817,0.028162475546216557
2020-06-03,0.5351652184191943,0.41994492411031015,0.37397177825750705,0.007027342765030466,0.028532058156321313,0.06066526590382215
2020-06-04,0.4823207005768573,0.41952657675405597,0.36152573235072216,0.008936618456157988,0.0012860231450275914,0.05886116402368103
2020-06-05,0.46491168837726793,0.41202399852351346,0.36264594627209135,-0.007098793794256578,0.012769521752791337,0.0661462087352893
2020-06-06,0.3005999120620158,0.4014704915711557,0.36032205089549385,-0.0036538358752211614,-0.03830021167409828,0.03689006326672805
2020-06-07,0.09866548689828991,0.391350927227918,0.3565493589782628,0.004250661696947457,0.009461993248658183,0.020380348014528024
2020-06-08,0.09003141081657796,0.38571826318201036,0.35629095035350405,0.0014986789784214557,0.003933329462049172,0.03246538761837051
2020-06-09,0.06789913103717285,0.344913378754487,0.3530420738059494,-0.005385238658788092,-0.010388527652896908,-0.009102504507869293
2020-06-10,0.06791934846110871,0.3326576319698822,0.32790691052742166,0.005459349853793888,0.0021696159951535565,0.01493913774794492
2020-06-11,0.39935928962413825,0.3544278903614544,0.3874157793155737,-0.06073135438667544,-0.054907902516300726,-0.09320811419039898
2020-06-12,0.4369008387178463,0.326367087483992,0.39345998101269314,0.018991516088076008,-0.040167048125172175,-0.030705054876513965
2020-06-13,0.4327147881851259,0.3219961920134702,0.3827845781640777,-0.003227150647690458,-0.04489287775128409,-0.040959548289234884
2020-06-14,0.4319072731361976,0.31477631320024296,0.3823075647572239,-0.008186123842193593,-0.04769376293468959,-0.058082290587586474
2020-06-15,0.435410673631502,0.32076780558615836,0.37936443773163514,0.007371700537920894,-0.045781412250562585,-0.043611796255408994
2020-06-16,0.15583119689457847,0.3207612370137515,0.368956608733874,-0.003782583621255323,0.011167358514857534,-0.04374054400144316
2020-06-17,0.09608362670008355,0.3221624626275961,0.36181783515092614,0.006137413780255231,-0.001686743792963243,-0.04185379191813539
2020-06-18,0.11884170959364805,0.3221954278275947,0.3620294910208118,-0.011206278222765285,-0.00966587136803807,-0.054558749119322125
2020-06-19,0.16154265331773054,0.3288563224823544,0.340258634507754,-0.019291727759139794,-0.02077147528498427,-0.06846523821967382
2020-06-20,0.16337431266264948,0.33132636663744613,0.3381588307524591,0.007875149835120623,-0.02026802598778454,-0.06604943823834708
2020-06-21,0.17039755211055893,0.17485020930766468,0.28591572657386866,-0.011753768597012765,-0.028239210963541983,-0.017071852448684414
2020-06-22,0.25542985663360895,0.1933783136354957,0.26868831638112806,0.02479838727205431,-0.009578237471742898,-0.011264981264706118
2020-06-23,0.24539553977186124,0.19327012407954783,0.26662592251466527,-0.0027913582965381238,-0.0011633175455157381,-0.010829188913553781
2020-06-24,0.2742729278692468,0.2259915721284887,0.27499016266339305,-0.02612346917206807,-0.007995058958444014,-0.02876653424342826
2020-06-25,0.2637678713021439,0.21939097861304194,0.2748069022355068,-0.004227020554728556,-0.020097229348293194,-0.04036525533607771
2020-06-26,0.2581768001692183,0.2197396891305823,0.2749305292096523,-0.006678427167221269,-0.015021887918501698,-0.04326109888204366
2020-06-27,0.16950851447089796,0.23461935059024344,0.28308875240656933,-0.02630358090080492,-0.06612385609136093,-0.07570209356310381
2020-06-28,0.20506312319589448,0.24276405260624373,0.2852707937531748,0.006536250921767754,-0.056796246873055053,-0.05795956441857076
2020-06-29,0.18040810852593253,0.23431798235948573,0.28668074827587864,0.0025732834239928807,-0.028099494276994097,-0.036094553235438094
2020-06-30,0.18187162183586392,0.2276025752261254,0.28439781604866154,-0.009990711293829524,-0.03386318501609507,-0.05396041436438824
2020-07-01,0.20281146585967832,0.2322768216628345,0.20606329099451792,0.007338721559737022,-0.019846036289136774,-0.03486792420763846
2020-07-02,0.1015268600514829,0.17884833670770786,0.19054409097143557,-0.002246860970393812,0.004210683641274334,-0.061913172450086575
2020-07-03,0.09474554984547898,0.17814443026512716,0.19057567501092193,-0.004782620204479919,-0.007108187484973339,-0.06390443435802837
2020-07-04,0.11138899007259186,0.15570878386012596,0.19405996808937973,0.008068938126019963,-0.0016125327829462563,-0.029712027059940332
2020-07-05,0.09476234000419785,0.1561732214092949,0.19056263864137352,-0.005718479152617129,0.0026596993582661387,-0.03120348565782891
2020-07-06,0.37065374955238806,0.3193522668544688,0.28043750762522496,0.05590059282112397,0.05122157061965309,0.03137553433051633
2020-07-07,0.409023899378844,0.30209532352333696,0.28554623407284957,-0.018029849687252877,0.03543858190279402,0.03964926554406838
2020-07-08,0.6050721781130614,0.47914595033007573,0.40384495748724614,0.08182585068070423,0.12204705278797817,0.11493886530300484
2020-07-09,0.6415692335726448,0.489562010687298,0.39902774079136977,-0.010820172649337101,0.1031579420126211,0.10154540922967488
2020-07-10,0.6626958558312489,0.4950937763615207,0.40343684557458603,-0.014831877577040475,0.09404454358819776,0.09670424294646393
2020-07-11,0.593804646205577,0.49503803598701335,0.4006250403833083,0.007860998158235696,0.046004948925309486,0.0972265195449626
2020-07-12,0.5637345238504193,0.4944119366053192,0.3929188662168426,-0.0011769178358638278,0.06285788077669854,0.09829646267949259
2020-07-13,0.12671988632921397,0.49700833088021423,0.3940900051504778,-0.007965834986255707,-0.026933804890261398,0.0951132478977168
2020-07-14,0.12307117564928552,0.4987337354290444,0.38105088422362315,0.000821697064009541,-0.015291935176914758,0.08786600683570638
2020-07-15,0.09325245702109236,0.5002225821376933,0.38203725634295915,-0.007638549687345619,-0.008098607287219901,0.0859459363009779
2020-07-16,0.07908336964986462,0.4399583258327137,0.38458115986686464,-0.012927589940054648,-0.028887195385510246,0.01711775353979927
2020-07-17,0.08808682356182668,0.4275349544619187,0.3701751998195186,0.0014628470953563593,-0.02624743045429006,0.036610450322408505
2020-07-18,0.170587704155207,0.15640431626366905,0.37367111587370744,0.018685064871117676,0.0004034694030833237,-0.026530335487178053
2020-07-19,0.17049234349014766,0.15057802236403664,0.37391997319372167,0.00012184852988724013,-0.00029637913103897886,-0.015588314307953712
2020-07-20,0.19259171599149405,0.1513076239917636,0.3768237322660404,-0.01515753309267056,-0.007815362536363918,-0.0159139698235838
2020-07-21,0.211090990740184,0.181703014159949,0.3812423330654544,0.02095074399776381,0.02606297140145454,-0.002824223984055685
2020-07-22,0.2271755763099871,0.20590469464241287,0.3839639355092083,0.020178730887206873,0.04477885519330506,0.018531424739015017
2020-07-23,0.2227650017672631,0.2093772685073744,0.38359089905762955,0.016457544063602652,0.042551334385790035,0.042954803788873376
2020-07-24,0.26153063169602914,0.22561600157929965,0.3898982772578005,-0.013383706435000631,0.02904577942090216,0.0287494002898632
2020-07-25,0.2694415469214327,0.27532329317900023,0.4038324793535927,0.03917655776230053,0.08337987027587325,0.07556450773950935
2020-07-26,0.2698366363563408,0.25308945086096046,0.36463550746814105,0.00979033270331824,0.07221945898142768,0.09828243038288224
2020-07-27,0.40266297999337514,0.34421728691778586,0.39979221528202813,0.060621172088657166,0.11266190018287797,0.15744075537618304
2020-07-28,0.4011350623529812,0.34425042507957637,0.30470116656356205,0.018835518786204826,0.11503987490548015,0.15759120929127018
2020-07-29,0.2891605703992291,0.35795562000778824,0.32435573856142147,0.044444967792235175,0.17286854913271596,0.20191432855361813
2020-07-30,0.3408492434563394,0.3192795179803685,0.3129323333242858,0.004427281792671014,0.13811927316308645,0.2214991434389597
2020-07-31,0.3246295902921037,0.3405955599801644,0.3377474151646399,0.04722240190538268,0.17555134236515088,0.24777080134657858
2020-08-01,0.4913583302238981,0.475001326425733,0.4384701084276897,0.09499796990476582,0.20992814018125955,0.3225900403641375
2020-08-02,0.6425217318575499,0.5420476074637495,0.4527689595397823,-0.023559921287856903,0.1675327001071978,0.28257257501267796
2020-08-03,0.6658959526885935,0.5136758952008047,0.4748279206086806,0.061520345586934505,0.18460807790189715,0.3574766270346131
2020-08-04,0.7493793714850262,0.5829452483603226,0.48819546843890116,-0.022631775667627585,0.15754902044159852,0.295668293604685
2020-08-05,0.7402053936096181,0.5758744994595439,0.4745383755959348,0.020738051503417666,0.1310646700396335,0.3066160124047844
2020-08-06,0.5021301894739966,0.5671785614647593,0.4745441395853563,0.0014512924626335845,0.037517992597501285,0.24744613277876085
2020-08-07,0.5073997197205604,0.6154988759036031,0.49999490238745836,-0.025223242971026835,0.03585467091433135,0.20338737102152918
2020-08-08,0.27280480741133833,0.6065650028437324,0.4990681113416379,0.0022967608507087406,-0.023368913821894415,0.16123916408000274
2020-08-09,0.25061266111345204,0.6226951482366437,0.49883090275999364,-0.01487443926129425,-0.01561157741556108,0.1419374430260375
2020-08-10,0.2461077605496504,0.5992935156887207,0.49876570197399034,0.019792690922931407,-0.016556937996047343,0.1145077320435862
2020-08-11,0.3149765254381016,0.4436157871993293,0.5325941779954871,-0.036026730814476986,-0.054034961273157905,-0.0165169686756566
2020-08-12,0.304610895272979,0.42883011129033977,0.5336086731527538,0.005659637505888981,-0.023152080796242095,0.012702590118089285
2020-08-13,0.4069962752797536,0.35087116136211194,0.5285792396299709,0.03701953760991115,0.011570695962960311,-0.01179821785893407
2020-08-14,0.38349052211834034,0.3326973125018903,0.5237721622714097,0.005717801193647719,0.03216293641790228,0.016551359002341233
2020-08-15,0.36884323386902096,0.31705424622668793,0.5259747774528911,0.000728342530560848,0.013098588025531722,-0.003458349970515583
2020-08-16,0.20546662573462046,0.3206595208180494,0.49934634294668495,0.009718984220047699,0.058844303060056405,0.004809341786898531
2020-08-17,0.24326323761192056,0.32760015899018285,0.5050824228662231,0.035181392298369286,0.08836605785253672,0.06521397705629466
2020-08-18,0.341802282780334,0.3760157708075826,0.5151332221003149,-0.0320484355212064,0.019298084721419174,0.030868780684379517
2020-08-19,0.4239122515809433,0.4134435819518658,0.5388680941765106,-0.03616172661292217,-0.022581443085150713,0.009581493332751594
2020-08-20,0.431774735049625,0.40395288514863703,0.5192797495105702,0.008658377782217007,-0.014651407833494555,-0.00155281980796281
2020-08-21,0.460371354202908,0.40345501498286307,0.4241824683854805,-0.03580376097841737,-0.060174153031959624,-0.0013298499719031978
2020-08-22,0.3726628397371522,0.41114203024212476,0.4200844433594316,0.017042470810450336,-0.07831307451987858,0.010052983332658156
2020-08-23,0.35316240556126477,0.3643117100444415,0.3579545491310209,-0.003290638601910389,-0.049555277600582565,-0.03025719287916338
2020-08-24,0.30185522867451403,0.3695495600949873,0.35305712733306155,0.012246664143224402,-0.001146886844435993,-0.0237283299295867
2020-08-25,0.36934408385746714,0.4051575857184818,0.36676060083359135,-0.03776277799517609,-0.04756804262182909,-0.062219450455323635
2020-08-26,0.30637733017759716,0.3991433801451124,0.3668599636302926,0.0020287279532643122,-0.009735553690147409,-0.06990970672210703
2020-08-27,0.3300712931285927,0.3527351481329835,0.3781905857201276,-0.03731234022611054,-0.06409036472670829,-0.14240343924658683
2020-08-28,0.41360502213003786,0.3852683420928624,0.3915357925784487,0.02581905002547549,-0.0349806760993224,-0.08453595369990495
2020-08-29,0.39973395736536377,0.3600087441933355,0.3898793605253648,0.005477908218755819,-0.041749432023790986,-0.04289631886822697
2020-08-30,0.3706353223573031,0.386681522776687,0.39582502486679855,0.027212866249441366,0.02322621222082647,-0.024341830401002615
