Date,portfolio_return
2020-01-03,-0.006309790949765969
2020-01-06,-0.0016545729581219758
2020-01-07,0.061374598668934396
2020-01-08,-0.0068006503359990585
2020-01-09,0.06536237925207784
2020-01-10,0.03404016594872334
2020-01-13,0.10757667771679005
2020-01-14,0.005497419645342793
2020-01-15,-0.04559758229170236
2020-01-16,0.021963613593079613
2020-01-17,-0.0005042758331960549
2020-01-21,0.09056957578866338
2020-01-22,-0.025057827822052472
2020-01-23,-0.01333215038790466
2020-01-24,0.002248911274360767
2020-01-27,0.008093811579978023
2020-01-28,-0.005112690780489454
2020-01-29,-0.012036646176331453
2020-01-30,0.010004851966167648
2020-01-31,-0.05160816603341977
2020-02-03,-0.021786913186008068
2020-02-04,0.03749714103759509
2020-02-05,0.0027874070406626273
2020-02-06,0.013696405247185406
2020-02-07,0.014117124998899794
2020-02-10,0.016753862231049937
2020-02-11,-0.01399967905867132
2020-02-12,0.0011126426152910877
2020-02-13,-0.015592177796384872
2020-02-14,0.019315995991466467
2020-02-18,0.016571877467229303
2020-02-19,0.02411954810024448
2020-02-20,-0.02737585988721728
2020-02-21,-0.024331995029803825
2020-02-24,-0.03841707161881492
2020-02-25,-0.03467849265441058
2020-02-26,0.01979562179553501
2020-02-27,-0.06089917899213726
2020-02-28,-0.079630157603235
2020-03-02,0.08229735156806191
2020-03-03,-0.019100375896682627
2020-03-04,0.057267201786380395
2020-03-05,-0.04604533507403021
2020-03-06,-0.0053259113498894325
2020-03-09,-0.08190922326419266
2020-03-10,0.05277404720973504
2020-03-11,-0.06380917054141547
2020-03-12,-0.1017142239060379
2020-03-13,0.05213402675796913
2020-03-16,-0.14340386594920235
2020-03-17,0.011308409276617831
2020-03-18,-0.06531764730302829
2020-03-19,0.027543916366089567
2020-03-20,-0.025183637840915808
2020-03-23,-0.014269631538041639
2020-03-24,0.1367650816321003
2020-03-25,0.03949131005939346
2020-03-26,0.012455491635699156
2020-03-27,-0.05602887403282154
2020-03-30,0.013731737019437898
2020-03-31,0.0029424421005392063
2020-04-01,-0.044302293915513685
2020-04-02,-0.04141013001175584
2020-04-03,0.010241371938662452
2020-04-06,0.09391747932420083
2020-04-07,0.00603136149248408
2020-04-08,0.027973968730719057
2020-04-09,0.02433557060195214
2020-04-13,0.0404720243921937
2020-04-14,0.0339032455897929
2020-04-15,-0.026386096746201675
2020-04-16,0.004708208274959482
2020-04-17,0.007626834108192498
2020-04-20,0.0045190690196928104
2020-04-21,0.022572152734614114
2020-04-22,0.03513236511914127
2020-04-23,0.06345772536388535
2020-04-24,0.060190785658284195
2020-04-27,-0.04261236697165019
2020-04-28,-0.008494917589822761
2020-04-29,0.01904732282696982
2020-04-30,0.004659046348563678
2020-05-01,-0.046364852799431075
2020-05-04,0.02717709397771855
2020-05-05,0.03417786727782831
2020-05-06,0.13787479560201021
2020-05-07,-0.009303218730562102
2020-05-08,0.0568209793472566
2020-05-11,-0.0025905532425937053
2020-05-12,0.01826095357143514
2020-05-13,-0.014933697274171343
2020-05-14,0.006423185668574127
2020-05-15,-0.007607196612731975
2020-05-18,-0.004193433913692772
2020-05-19,0.021406090757861415
2020-05-20,0.025639425023711644
2020-05-21,-0.012335450263141508
2020-05-22,-0.0016938566321979035
2020-05-26,-0.017985919153460612
2020-05-27,-0.035228641148058085
2020-05-28,-0.009447071529555118
2020-05-29,0.031098974424544745
2020-06-01,0.04741866694154611
2020-06-02,-0.010623059602501561
2020-06-03,-0.0009330818594202451
2020-06-04,0.0041945382934780754
2020-06-05,0.003043133586441635
2020-06-08,0.11354052517945525
2020-06-09,-0.011301043358090838
2020-06-10,0.019919534787988417
2020-06-11,-0.06486192248288851
2020-06-12,0.008601548580277722
2020-06-15,0.038724587709732694
2020-06-16,0.006135753866188938
2020-06-17,0.014108582563824463
2020-06-18,0.006270795594884775
2020-06-19,-0.002537827872832157
2020-06-22,0.017157711711062562
2020-06-23,-0.011439613461311046
2020-06-24,-0.013349901464872627
2020-06-25,-0.013847699824370834
2020-06-26,-0.027928954897318586
2020-06-29,-0.025238572079058358
2020-06-30,0.013518123326119019
2020-07-01,0.028273212726260488
2020-07-02,-0.003317212401798196
2020-07-06,0.021363282597053754
2020-07-07,-0.0011253230349392656
2020-07-08,0.018069057975112948
2020-07-09,-0.011140996206805665
2020-07-10,-0.021529602537583577
2020-07-13,-0.03648583054764427
2020-07-14,0.015393990221170575
2020-07-15,0.01923214608586883
2020-07-16,-0.018812488136666545
2020-07-17,-0.0017041741770571336
2020-07-20,0.011226969185068247
2020-07-21,-0.0011093355300827194
2020-07-22,0.003929642488394766
2020-07-23,-0.03564779997063047
2020-07-24,-0.009486306117790772
2020-07-27,0.018251190357048197
2020-07-28,-0.01323679448120563
2020-07-29,0.014468443316373116
2020-07-30,-0.0076251553317225615
2020-07-31,0.06190803459644398
2020-08-03,0.04648432310734926
2020-08-04,0.033418857786029176
2020-08-05,-0.03254896839497846
2020-08-06,0.016647555779641054
2020-08-07,-0.015246181085179656
2020-08-10,-0.00873244168543957
2020-08-11,-0.022286358406910338
2020-08-12,0.00946533906983799
2020-08-13,0.0216919942718346
2020-08-14,-0.00827829144876247
2020-08-17,0.0006013151004020867
2020-08-18,-0.0007653984125445493
2020-08-19,0.004886572378983925
2020-08-20,0.021328114501258825
2020-08-21,0.01754897702450399
2020-08-24,-0.00018725738948667352
2020-08-25,-0.004013922435622197
2020-08-26,0.010796579536729477
2020-08-27,0.021126440939807742
2020-08-28,-0.005159493912247735
2020-08-31,0.03541989330304844
2020-09-01,0.01719659406308325
2020-09-02,-0.03105808874647769
2020-09-03,-0.038779362356520575
2020-09-04,-0.015335720973020094
2020-09-08,0.0021836493319638967
2020-09-09,0.03356852512196516
2020-09-10,0.0020271799676613925
2020-09-11,-0.03555801819825435
2020-09-14,0.0461056501717865
2020-09-15,0.012534276425023916
2020-09-16,0.02073837718419136
2020-09-17,-0.005690731651495375
2020-09-18,-0.04209201711550911
2020-09-21,0.014015742501457847
2020-09-22,0.02491915228808622
2020-09-23,-0.03131438848470361
2020-09-24,-0.004031781034814622
2020-09-25,0.04294217563041745
2020-09-28,-0.0005765470551383177
2020-09-29,0.044768857616754976
2020-09-30,0.008609514503855815
2020-10-01,0.0181030439648869
2020-10-02,-0.028846498033355136
2020-10-05,0.04348273249476689
2020-10-06,0.004510094233899725
2020-10-07,0.028745897144885686
2020-10-08,0.010981048826852115
