Date,AAPL,BYND
2020-06-26,85.75764465332031,141.67999267578125
2020-06-29,87.73406982421875,131.5500030517578
2020-06-30,88.46642303466797,133.97999572753906
2020-07-01,88.29911804199219,141.63999938964844
2020-07-02,88.29911804199219,140.72000122070312
2020-07-06,90.66112518310547,143.0
2020-07-07,90.37982177734375,143.11000061035156
2020-07-08,92.48478698730469,144.97999572753906
2020-07-09,92.88247680664062,141.22000122070312
2020-07-10,93.04495239257812,135.02999877929688
2020-07-13,92.61573028564453,125.9800033569336
2020-07-14,94.14837646484375,127.77999877929688
2020-07-15,94.79585266113281,131.75
2020-07-16,93.62942504882812,128.4499969482422
2020-07-17,93.44026184082031,128.27000427246094
2020-07-20,95.4094009399414,128.5
2020-07-21,94.09261322021484,129.9199981689453
2020-07-22,94.35693359375,130.57000732421875
2020-07-23,90.0621337890625,127.1500015258789
2020-07-24,89.83901977539062,125.08999633789062
2020-07-27,91.96822357177734,126.72000122070312
2020-07-28,90.4574203491211,125.43000030517578
2020-07-29,92.19132995605469,126.68000030517578
2020-07-30,93.30687713623047,123.31999969482422
2020-07-31,103.07505798339844,125.9000015258789
2020-08-03,105.67229461669922,134.32000732421875
2020-08-04,106.37801361083984,142.25
2020-08-05,106.76358032226562,132.69000244140625
2020-08-06,110.48845672607422,132.5800018310547
2020-08-07,107.9764175415039,131.50999450683594
2020-08-10,109.54585266113281,127.43000030517578
2020-08-11,106.28799438476562,125.5
2020-08-12,109.82038116455078,123.83000183105469
2020-08-13,111.76394653320312,126.98999786376953
2020-08-14,111.6643295288086,125.04000091552734
2020-08-17,111.37278747558594,125.5
2020-08-18,112.30083465576172,124.30999755859375
2020-08-19,112.44173431396484,125.3499984741211
2020-08-20,114.9367904663086,127.91999816894531
2020-08-21,120.85974884033203,126.0
2020-08-24,122.30525970458984,124.51000213623047
2020-08-25,121.30192565917969,124.51000213623047
2020-08-26,122.95149993896484,125.5199966430664
2020-08-27,121.48167419433594,132.14999389648438
2020-08-28,121.28490447998047,131.02000427246094
2020-08-31,125.39791107177734,135.85000610351562
2020-09-01,130.39283752441406,135.24000549316406
2020-09-02,127.69131469726562,129.6999969482422
2020-09-03,117.46824645996094,129.8000030517578
2020-09-04,117.54600524902344,125.81999969482422
2020-09-08,109.63573455810547,134.47000122070312
2020-09-09,114.00872802734375,138.1699981689453
2020-09-10,110.28680419921875,143.0399932861328
2020-09-11,108.8388900756836,134.8800048828125
2020-09-14,112.10404205322266,143.17999267578125
2020-09-15,112.27897644042969,146.47999572753906
2020-09-16,108.96521759033203,156.57000732421875
2020-09-17,107.2257308959961,157.22000122070312
2020-09-18,103.82452392578125,149.0399932861328
2020-09-21,106.97306823730469,148.8000030517578
2020-09-22,108.65423583984375,153.82000732421875
2020-09-23,104.09662628173828,150.57000732421875
2020-09-24,105.16557312011719,147.89999389648438
2020-09-25,109.11097717285156,155.02000427246094
2020-09-28,111.71533203125,151.3000030517578
2020-09-29,110.86991119384766,165.66000366210938
2020-09-30,112.54134368896484,166.05999755859375
2020-10-01,113.49369812011719,170.60000610351562
2020-10-02,109.83010864257812,166.24000549316406
2020-10-05,113.21186828613281,175.49000549316406
2020-10-06,109.96614837646484,181.86000061035156
2020-10-07,111.83195495605469,189.13999938964844
2020-10-08,111.7250747680664,193.3800048828125
2020-10-09,113.66861724853516,194.94500732421875
2020-10-12,120.88890075683594,192.3000030517578
2020-10-13,117.68205261230469,187.6199951171875
2020-10-14,117.76949310302734,188.72999572753906
2020-10-15,117.30306243896484,184.85000610351562
2020-10-16,115.66075897216797,183.5800018310547
2020-10-19,112.70655059814453,184.13999938964844
2020-10-20,114.19337463378906,176.2899932861328
2020-10-21,113.57142639160156,177.91000366210938
2020-10-22,112.48304748535156,172.1699981689453
2020-10-23,111.79307556152344,171.72999572753906
2020-10-26,111.80277252197266,164.5399932861328
2020-10-27,113.3090591430664,161.9499969482422
2020-10-28,108.06146240234375,156.0500030517578
2020-10-29,112.06517791748047,151.85000610351562
2020-10-30,105.7874984741211,142.42999267578125
2020-11-02,105.70004272460938,143.55999755859375
2020-11-03,107.32291412353516,146.35000610351562
2020-11-04,111.70561218261719,149.2899932861328
2020-11-05,115.67047882080078,157.0399932861328
2020-11-06,115.53905487060547,156.86000061035156
2020-11-09,113.23197937011719,150.5
2020-11-10,112.89125061035156,125.01000213623047
2020-11-11,116.31781768798828,127.88999938964844
2020-11-12,116.04525756835938,128.89999389648438
2020-11-13,116.09393310546875,124.73999786376953
2020-11-16,117.1063232421875,127.1500015258789
2020-11-17,116.22046661376953,129.89999389648438
2020-11-18,114.89656829833984,134.00999450683594
2020-11-19,115.49037170410156,137.4199981689453
2020-11-20,114.22489166259766,136.55999755859375
2020-11-23,110.82752990722656,140.9600067138672
2020-11-24,112.11249542236328,141.8300018310547
2020-11-25,112.94966888427734,139.5800018310547
2020-11-27,113.49480438232422,142.1999969482422
2020-11-30,115.88948822021484,139.89999389648438
2020-12-01,119.46206665039062,137.25
2020-12-02,119.8125,138.52999877929688
2020-12-03,119.67623138427734,139.35000610351562
2020-12-04,119.00454711914062,139.6199951171875
2020-12-07,120.4647216796875,136.94000244140625
2020-12-08,121.0780029296875,140.72000122070312
2020-12-09,118.54700469970703,136.92999267578125
2020-12-10,119.96824645996094,137.4600067138672
2020-12-11,119.16030883789062,138.6999969482422
2020-12-14,118.54700469970703,137.72999572753906
2020-12-15,124.48507690429688,137.61000061035156
2020-12-16,124.41693878173828,139.3699951171875
2020-12-17,125.28330993652344,143.22999572753906
2020-12-18,123.2974624633789,144.72999572753906
2020-12-21,124.82579040527344,138.57000732421875
2020-12-22,128.37887573242188,138.67999267578125
2020-12-23,127.48332214355469,139.9199981689453
2020-12-24,128.4665069580078,136.58999633789062
2020-12-28,133.06118774414062,126.44000244140625
2020-12-29,131.2894744873047,125.9000015258789
2020-12-30,130.17002868652344,126.48999786376953
2020-12-31,129.16737365722656,125.0
2021-01-04,125.97447967529297,125.56999969482422
2021-01-05,127.53197479248047,126.06999969482422
2021-01-06,123.23904418945312,117.62999725341797
2021-01-07,127.44440460205078,120.69999694824219
2021-01-08,128.54437255859375,118.0999984741211
2021-01-11,125.55587768554688,116.63999938964844
2021-01-12,125.38064575195312,120.51000213623047
2021-01-13,127.4151840209961,125.3499984741211
2021-01-14,125.48775482177734,142.47000122070312
2021-01-15,123.76471710205078,140.10000610351562
2021-01-19,124.43641662597656,141.63999938964844
2021-01-20,128.52490234375,135.2100067138672
2021-01-21,133.2364044189453,134.61000061035156
2021-01-22,135.3780517578125,140.6999969482422
2021-01-25,139.1258087158203,158.72999572753906
2021-01-26,139.35943603515625,186.8300018310547
2021-01-27,138.2886199951172,192.0800018310547
2021-01-28,133.4505615234375,179.7899932861328
2021-01-29,128.45675659179688,178.0800018310547
2021-02-01,130.57888793945312,177.97000122070312
2021-02-02,131.40635681152344,167.16000366210938
2021-02-03,130.38421630859375,168.2899932861328
2021-02-04,133.7426300048828,169.25
2021-02-05,133.32826232910156,168.9199981689453
2021-02-08,133.47450256347656,169.08999633789062
2021-02-09,132.59710693359375,166.66000366210938
2021-02-10,131.99261474609375,171.52999877929688
2021-02-11,131.7391815185547,175.66000366210938
2021-02-12,131.97311401367188,175.4499969482422
2021-02-16,129.8478546142578,173.0399932861328
2021-02-17,127.55681610107422,167.8699951171875
2021-02-18,126.45520782470703,167.08999633789062
2021-02-19,126.61116790771484,160.22000122070312
2021-02-22,122.83827209472656,150.86000061035156
2021-02-23,122.70178985595703,149.4199981689453
2021-02-24,122.20458221435547,152.0500030517578
2021-02-25,117.95399475097656,143.75
2021-02-26,118.21721649169922,145.47999572753906
2021-03-01,124.5833511352539,147.10499572753906
2021-03-02,121.98036193847656,139.66000366210938
2021-03-03,118.99713897705078,139.48500061035156
2021-03-04,117.11557006835938,136.4199981689453
2021-03-05,118.37320709228516,138.3000030517578
2021-03-08,113.4401626586914,135.3000030517578
2021-03-09,118.05148315429688,139.5800018310547
2021-03-10,116.9693374633789,138.61000061035156
2021-03-11,118.89965057373047,142.80999755859375
2021-03-12,117.99298858642578,142.4499969482422
2021-03-15,120.87870025634766,148.11000061035156
2021-03-16,122.41905975341797,139.1699981689453
2021-03-17,121.62939453125,139.19000244140625
2021-03-18,117.50553894042969,133.72000122070312
2021-03-19,116.97908782958984,139.38999938964844
2021-03-22,120.29376220703125,139.60000610351562
2021-03-23,119.46510314941406,137.10000610351562
2021-03-24,117.07656860351562,130.2100067138672
2021-03-25,117.56400299072266,129.72999572753906
2021-03-26,118.1684799194336,129.7100067138672
2021-03-29,118.34395599365234,126.66000366210938
2021-03-30,116.891357421875,126.12000274658203
2021-03-31,119.08489227294922,130.1199951171875
2021-04-01,119.91357421875,131.3800048828125
2021-04-05,122.74077606201172,131.58999633789062
2021-04-06,123.04300689697266,133.9499969482422
2021-04-07,124.69058990478516,130.2899932861328
2021-04-08,127.08887481689453,134.8699951171875
2021-04-09,129.6626434326172,130.3699951171875
2021-04-12,127.94677734375,132.25999450683594
2021-04-13,131.0567169189453,135.8300018310547
2021-04-14,128.71697998046875,135.17999267578125
2021-04-15,131.12498474121094,137.14999389648438
2021-04-16,130.79356384277344,137.30999755859375
2021-04-19,131.4564666748047,135.25
2021-04-20,129.76988220214844,131.47999572753906
2021-04-21,130.15008544921875,133.9499969482422
2021-04-22,128.6292266845703,132.8300018310547
2021-04-23,130.9495391845703,131.4199981689453
2021-04-26,131.3394775390625,132.05999755859375
2021-04-27,131.0177459716797,133.5
2021-04-28,130.2280731201172,134.22000122070312
2021-04-29,130.13058471679688,133.39999389648438
2021-04-30,128.16127014160156,131.67999267578125
2021-05-03,129.21414184570312,126.4000015258789
2021-05-04,124.641845703125,124.80000305175781
2021-05-05,124.88558197021484,121.56999969482422
2021-05-06,126.48442840576172,119.04000091552734
2021-05-07,127.15826416015625,110.7249984741211
2021-05-10,123.87699890136719,107.20999908447266
2021-05-11,122.95903778076172,109.63999938964844
2021-05-12,119.89263153076172,104.98999786376953
2021-05-13,122.04107666015625,101.5199966430664
2021-05-14,124.46294403076172,104.97000122070312
2021-05-17,123.31060028076172,102.51000213623047
2021-05-18,121.92388916015625,104.44999694824219
2021-05-19,121.76763153076172,103.80000305175781
2021-05-20,124.32622528076172,107.52999877929688
2021-05-21,122.49028778076172,106.58999633789062
2021-05-24,124.12113952636719,117.25
2021-05-25,123.92584228515625,119.66000366210938
2021-05-26,123.87699890136719,126.73999786376953
2021-05-27,122.34379577636719,142.61000061035156
2021-05-28,121.68952178955078,145.4199981689453
2021-06-01,121.36723327636719,135.19000244140625
2021-06-02,122.12893676757812,149.74000549316406
2021-06-03,120.64459228515625,143.05999755859375
2021-06-04,122.93950653076172,145.5500030517578
2021-06-07,122.94926452636719,152.44000244140625
2021-06-08,123.76958465576172,152.6999969482422
2021-06-09,124.15042877197266,150.14999389648438
2021-06-10,123.15435791015625,147.19000244140625
2021-06-11,124.36527252197266,149.4199981689453
2021-06-14,127.42194366455078,151.52999877929688
2021-06-15,126.60162353515625,145.25
2021-06-16,127.09966278076172,147.6300048828125
2021-06-17,128.70120239257812,149.61000061035156
2021-06-18,127.40241241455078,145.3699951171875
2021-06-21,129.1992950439453,147.2899932861328
2021-06-22,130.8398895263672,147.82000732421875
2021-06-23,130.5664520263672,147.44000244140625
2021-06-24,130.2832794189453,143.9199981689453
2021-06-25,129.9903106689453,148.00999450683594
2021-06-28,131.6211700439453,155.6999969482422
2021-06-29,133.1348114013672,155.8699951171875
2021-06-30,133.7500762939453,157.49000549316406
2021-07-01,134.0528106689453,152.99000549316406
2021-07-02,136.6797332763672,150.80999755859375
2021-07-06,138.69146728515625,145.55999755859375
2021-07-07,141.18173217773438,140.33999633789062
2021-07-08,139.8828887939453,139.22999572753906
2021-07-09,141.70901489257812,140.32000732421875
2021-07-12,141.1133270263672,138.8800048828125
2021-07-13,142.2266387939453,136.27999877929688
2021-07-14,145.65432739257812,127.97000122070312
2021-07-15,145.0000762939453,129.08999633789062
2021-07-16,142.9590606689453,124.94999694824219
2021-07-19,139.1113739013672,125.5199966430664
2021-07-20,142.7246856689453,130.60000610351562
2021-07-21,141.9922332763672,131.0
2021-07-22,143.3594207763672,128.10000610351562
2021-07-23,145.07821655273438,126.54000091552734
2021-07-26,145.49810791015625,125.97000122070312
2021-07-27,143.3301239013672,123.41999816894531
2021-07-28,141.5820770263672,126.20999908447266
2021-07-29,142.2266387939453,124.55999755859375
2021-07-30,142.4414825439453,122.69999694824219
2021-08-02,142.10946655273438,124.06999969482422
2021-08-03,143.9062957763672,122.55000305175781
2021-08-04,143.50592041015625,122.80000305175781
2021-08-05,143.6133270263672,121.81999969482422
2021-08-06,142.92872619628906,123.87999725341797
2021-08-09,142.87982177734375,130.32000732421875
2021-08-10,142.4005889892578,126.62999725341797
2021-08-11,142.65489196777344,124.76000213623047
2021-08-12,145.61827087402344,124.44000244140625
2021-08-13,145.82369995117188,121.23999786376953
2021-08-16,147.79930114746094,118.80999755859375
2021-08-17,146.88973999023438,117.69999694824219
2021-08-18,143.14389038085938,118.83999633789062
2021-08-19,143.47640991210938,115.08999633789062
2021-08-20,144.93368530273438,117.3499984741211
2021-08-23,146.4202880859375,121.48999786376953
2021-08-24,146.33224487304688,124.30000305175781
2021-08-25,145.09996032714844,122.31999969482422
2021-08-26,144.29794311523438,120.37000274658203
2021-08-27,145.3346710205078,121.5
2021-08-30,149.7553253173828,120.30000305175781
2021-08-31,148.49366760253906,119.63999938964844
2021-09-01,149.15872192382812,120.76000213623047
2021-09-02,150.27371215820312,119.73999786376953
2021-09-03,150.90943908691406,114.97000122070312
2021-09-07,153.24691772460938,113.7300033569336
2021-09-08,151.70162963867188,112.55000305175781
2021-09-09,150.6844940185547,114.12999725341797
2021-09-10,145.69656372070312,112.9000015258789
2021-09-13,146.2637939453125,112.94000244140625
2021-09-14,144.86520385742188,110.44999694824219
2021-09-15,145.7552490234375,110.80999755859375
2021-09-16,145.5205078125,108.25
2021-09-17,142.85049438476562,112.94999694824219
2021-09-20,139.799072265625,112.2699966430664
2021-09-21,140.27825927734375,112.2300033569336
2021-09-22,142.64511108398438,113.77999877929688
2021-09-23,143.6035614013672,112.87999725341797
2021-09-24,143.69158935546875,109.69000244140625
2021-09-27,142.17562866210938,113.37999725341797
2021-09-28,138.79168701171875,107.36000061035156
2021-09-29,139.6914825439453,106.31999969482422
2021-09-30,138.3907012939453,105.26000213623047
2021-10-01,139.51536560058594,105.08999633789062
2021-10-04,136.08255004882812,101.2300033569336
2021-10-05,138.00921630859375,100.66999816894531
2021-10-06,138.8797149658203,101.31999969482422
2021-10-07,140.14134216308594,104.41000366210938
2021-10-08,139.75994873046875,100.58000183105469
2021-10-11,139.67190551757812,101.70999908447266
2021-10-12,138.40048217773438,104.63999938964844
2021-10-13,137.81362915039062,104.98999786376953
2021-10-14,140.60101318359375,106.95999908447266
2021-10-15,141.6572723388672,105.63999938964844
2021-10-18,143.3297119140625,107.08000183105469
2021-10-19,145.4911651611328,107.47000122070312
2021-10-20,145.98016357421875,107.0999984741211
2021-10-21,146.19532775878906,108.62000274658203
2021-10-22,145.42269897460938,95.80000305175781
2021-10-25,145.373779296875,96.0
2021-10-26,146.0388641357422,94.37000274658203
2021-10-27,145.57920837402344,95.58999633789062
2021-10-28,149.2174530029297,100.18000030517578
2021-10-29,146.50830078125,98.9800033569336
2021-11-01,145.68675231933594,99.56999969482422
2021-11-02,146.72344970703125,99.19000244140625
2021-11-03,148.1611785888672,104.51000213623047
2021-11-04,147.64285278320312,102.5199966430664
2021-11-05,148.17172241210938,99.7699966430664
2021-11-08,147.34898376464844,98.27999877929688
2021-11-09,147.7113800048828,97.98999786376953
2021-11-10,144.88075256347656,94.4800033569336
2021-11-11,144.831787109375,81.93000030517578
2021-11-12,146.9082489013672,85.1500015258789
2021-11-15,146.91802978515625,83.81999969482422
2021-11-16,147.8974609375,83.4800033569336
2021-11-17,150.33631896972656,80.47000122070312
2021-11-18,154.6262969970703,78.37999725341797
2021-11-19,157.25123596191406,77.52999877929688
2021-11-22,157.71157836914062,75.62999725341797
2021-11-23,158.0935821533203,74.5
2021-11-24,158.61270141601562,75.55000305175781
2021-11-26,153.5880889892578,76.72000122070312
2021-11-29,156.94764709472656,74.5999984741211
2021-11-30,161.90365600585938,70.26000213623047
2021-12-01,161.3845672607422,66.26000213623047
2021-12-02,160.39527893066406,67.36000061035156
2021-12-03,158.51473999023438,64.61000061035156
2021-12-06,161.9232635498047,67.33999633789062
2021-12-07,167.66282653808594,71.25
2021-12-08,171.4827117919922,74.12999725341797
2021-12-09,170.973388671875,70.08999633789062
2021-12-10,175.76290893554688,64.51000213623047
2021-12-13,172.129150390625,63.41999816894531
2021-12-14,170.74810791015625,69.30999755859375
2021-12-15,175.61598205566406,66.79000091552734
2021-12-16,168.72059631347656,66.1500015258789
2021-12-17,167.62364196777344,69.23999786376953
2021-12-20,166.26222229003906,65.2699966430664
2021-12-21,169.43565368652344,70.2300033569336
2021-12-22,172.0312042236328,68.66000366210938
2021-12-23,172.65809631347656,67.98999786376953
2021-12-27,176.62484741210938,66.75
2021-12-28,175.606201171875,66.30999755859375
2021-12-29,175.69436645507812,63.2599983215332
2021-12-30,174.5386199951172,67.38999938964844
2021-12-31,173.92153930664062,65.16000366210938
2022-01-03,178.2703094482422,64.87000274658203
2022-01-04,176.00775146484375,61.619998931884766
2022-01-05,171.3260040283203,58.4900016784668
2022-01-06,168.46595764160156,67.05999755859375
2022-01-07,168.6325225830078,68.5199966430664
2022-01-10,168.65208435058594,66.62000274658203
2022-01-11,171.4827117919922,69.37999725341797
2022-01-12,171.92347717285156,67.62000274658203
2022-01-13,168.65208435058594,70.83000183105469
2022-01-14,169.51405334472656,66.58000183105469
2022-01-18,166.3112030029297,63.7599983215332
2022-01-19,162.81451416015625,63.20000076293945
2022-01-20,161.12989807128906,61.41999816894531
2022-01-21,159.07302856445312,61.599998474121094
2022-01-24,158.29925537109375,62.4900016784668
2022-01-25,156.49705505371094,61.20000076293945
2022-01-26,156.40892028808594,60.18000030517578
2022-01-27,155.94859313964844,56.560001373291016
2022-01-28,166.83030700683594,56.540000915527344
2022-01-31,171.18887329101562,65.12999725341797
2022-02-01,171.02236938476562,66.87999725341797
2022-02-02,172.22706604003906,64.0
2022-02-03,169.3474884033203,58.0099983215332
2022-02-04,169.0631103515625,58.68000030517578
2022-02-07,168.34718322753906,59.279998779296875
2022-02-08,171.45602416992188,59.900001525878906
2022-02-09,172.87806701660156,62.66999816894531
2022-02-10,168.79832458496094,61.4900016784668
2022-02-11,165.385498046875,59.869998931884766
2022-02-14,165.62081909179688,58.130001068115234
2022-02-15,169.4553985595703,62.0
2022-02-16,169.2200164794922,59.689998626708984
2022-02-17,165.62081909179688,56.209999084472656
2022-02-18,164.07135009765625,52.33000183105469
2022-02-22,161.1488494873047,50.540000915527344
2022-02-23,156.9808807373047,47.400001525878906
2022-02-24,159.59933471679688,49.0
2022-02-25,161.6686248779297,44.4900016784668
2022-02-28,161.93341064453125,46.779998779296875
2022-03-01,160.05044555664062,47.41999816894531
2022-03-02,163.34561157226562,45.900001525878906
2022-03-03,163.02197265625,46.40999984741211
2022-03-04,160.0210418701172,43.18000030517578
2022-03-07,156.22572326660156,42.310001373291016
2022-03-08,154.40158081054688,42.47999954223633
2022-03-09,159.8052978515625,44.5099983215332
2022-03-10,155.46080017089844,42.58000183105469
2022-03-11,151.74391174316406,38.7599983215332
2022-03-14,147.71322631835938,36.16999816894531
2022-03-15,152.096923828125,38.88999938964844
2022-03-16,156.51011657714844,43.959999084472656
2022-03-17,157.52023315429688,46.790000915527344
2022-03-18,160.81539916992188,50.279998779296875
2022-03-21,162.18836975097656,48.40999984741211
2022-03-22,165.56201171875,51.2599983215332
2022-03-23,166.92520141601562,50.099998474121094
2022-03-24,170.710693359375,50.58000183105469
2022-03-25,171.34811401367188,48.630001068115234
2022-03-28,172.21116638183594,49.13999938964844
2022-03-29,175.50631713867188,51.369998931884766
2022-03-30,174.33929443359375,48.9900016784668
2022-03-31,171.240234375,48.310001373291016
2022-04-01,170.946044921875,49.29999923706055
2022-04-04,174.99636840820312,51.439998626708984
2022-04-05,171.6815643310547,47.400001525878906
2022-04-06,168.51390075683594,43.560001373291016
2022-04-07,168.8179473876953,43.939998626708984
2022-04-08,166.80747985839844,43.11000061035156
2022-04-11,162.5512237548828,43.959999084472656
2022-04-12,164.42440795898438,43.58000183105469
2022-04-13,167.1114959716797,45.02000045776367
2022-04-14,162.10011291503906,43.0099983215332
2022-04-18,161.88438415527344,40.7599983215332
2022-04-19,164.16940307617188,42.34000015258789
2022-04-20,164.00267028808594,40.189998626708984
2022-04-21,163.20831298828125,38.5099983215332
2022-04-22,158.66766357421875,37.599998474121094
2022-04-25,159.73663330078125,38.47999954223633
2022-04-26,153.77398681640625,35.529998779296875
2022-04-27,153.54843139648438,38.220001220703125
2022-04-28,160.48196411132812,39.81999969482422
2022-04-29,154.60757446289062,36.880001068115234
2022-05-02,154.91160583496094,38.33000183105469
2022-05-03,156.4022674560547,38.900001525878906
2022-05-04,162.81602478027344,41.7599983215332
2022-05-05,153.74456787109375,38.43000030517578
2022-05-06,154.47132873535156,35.83000183105469
2022-05-09,149.3445587158203,31.155000686645508
2022-05-10,151.75076293945312,30.3700008392334
2022-05-11,143.8838653564453,26.170000076293945
2022-05-12,140.01419067382812,25.079999923706055
2022-05-13,144.4829559326172,31.239999771118164
2022-05-16,142.9409942626953,27.239999771118164
2022-05-17,146.5749053955078,26.959999084472656
2022-05-18,138.3052978515625,26.420000076293945
2022-05-19,134.89724731445312,25.5
2022-05-20,135.13294982910156,24.3700008392334
2022-05-23,140.5543670654297,24.670000076293945
2022-05-24,137.85348510742188,22.940000534057617
2022-05-25,138.01063537597656,25.979999542236328
2022-05-26,141.21240234375,26.170000076293945
2022-05-27,146.96774291992188,28.6299991607666
2022-05-31,146.18203735351562,26.450000762939453
2022-06-01,146.05438232421875,25.239999771118164
2022-06-02,148.50973510742188,27.40999984741211
2022-06-03,142.7838134765625,25.06999969482422
2022-06-06,143.53025817871094,25.020000457763672
2022-06-07,146.05438232421875,24.790000915527344
2022-06-08,145.31777954101562,25.049999237060547
2022-06-09,140.09275817871094,22.860000610351562
